:START_ID,:END_ID,:TYPE
129,453,REGISTERED
131,454,REGISTERED
128,455,REGISTERED
130,456,REGISTERED
134,457,REGISTERED
133,458,REGISTERED
131,459,REGISTERED
128,460,REGISTERED
131,461,REGISTERED
131,462,REGISTERED
131,463,REGISTERED
131,464,REGISTERED
130,465,REGISTERED
130,466,REGISTERED
134,467,REGISTERED
128,468,REGISTERED
130,469,REGISTERED
134,470,REGISTERED
131,471,REGISTERED
128,472,REGISTERED
131,473,REGISTERED
131,474,REGISTERED
130,475,REGISTERED
412,476,REGISTERED
131,477,REGISTERED
131,478,REGISTERED
131,479,REGISTERED
134,480,REGISTERED
131,481,REGISTERED
131,482,REGISTERED
130,483,REGISTERED
131,484,REGISTERED
131,485,REGISTERED
133,486,REGISTERED
130,487,REGISTERED
134,488,REGISTERED
131,489,REGISTERED
130,490,REGISTERED
131,491,REGISTERED
130,492,REGISTERED
131,493,REGISTERED
130,494,REGISTERED
130,495,REGISTERED
134,496,REGISTERED
130,497,REGISTERED
134,498,REGISTERED
133,499,REGISTERED
130,500,REGISTERED
130,501,REGISTERED
131,502,REGISTERED
547,503,REGISTERED
131,504,REGISTERED
133,505,REGISTERED
130,506,REGISTERED
133,507,REGISTERED
131,508,REGISTERED
133,509,REGISTERED
129,510,REGISTERED
130,511,REGISTERED
132,512,REGISTERED
132,513,REGISTERED
131,514,REGISTERED
130,515,REGISTERED
130,516,REGISTERED
131,517,REGISTERED
130,518,REGISTERED
130,519,REGISTERED
131,520,REGISTERED
131,521,REGISTERED
130,522,REGISTERED
130,523,REGISTERED
274,524,REGISTERED
130,525,REGISTERED
133,526,REGISTERED
131,527,REGISTERED
131,528,REGISTERED
131,529,REGISTERED
548,530,REGISTERED
130,531,REGISTERED
132,532,REGISTERED
132,533,REGISTERED
544,534,REGISTERED
131,535,REGISTERED
131,536,REGISTERED
131,537,REGISTERED
131,538,REGISTERED
132,539,REGISTERED
131,540,REGISTERED
130,541,REGISTERED
131,542,REGISTERED
130,543,REGISTERED
411,549,REGISTERED
131,550,REGISTERED
131,551,REGISTERED
547,552,REGISTERED
130,553,REGISTERED
136,554,REGISTERED
133,555,REGISTERED
134,556,REGISTERED
128,557,REGISTERED
136,558,REGISTERED
131,559,REGISTERED
130,560,REGISTERED
677,561,REGISTERED
131,562,REGISTERED
130,563,REGISTERED
133,564,REGISTERED
131,565,REGISTERED
411,566,REGISTERED
130,567,REGISTERED
130,568,REGISTERED
136,569,REGISTERED
274,570,REGISTERED
128,571,REGISTERED
134,572,REGISTERED
279,573,REGISTERED
131,574,REGISTERED
130,575,REGISTERED
130,576,REGISTERED
132,577,REGISTERED
130,578,REGISTERED
130,579,REGISTERED
138,580,REGISTERED
130,581,REGISTERED
131,582,REGISTERED
130,583,REGISTERED
130,584,REGISTERED
678,585,REGISTERED
134,586,REGISTERED
137,587,REGISTERED
130,588,REGISTERED
130,589,REGISTERED
130,590,REGISTERED
274,591,REGISTERED
277,592,REGISTERED
277,593,REGISTERED
277,594,REGISTERED
277,595,REGISTERED
130,596,REGISTERED
130,597,REGISTERED
128,598,REGISTERED
131,599,REGISTERED
128,600,REGISTERED
134,601,REGISTERED
132,602,REGISTERED
131,603,REGISTERED
679,604,REGISTERED
134,605,REGISTERED
130,606,REGISTERED
131,607,REGISTERED
130,608,REGISTERED
128,609,REGISTERED
414,610,REGISTERED
414,611,REGISTERED
414,612,REGISTERED
414,613,REGISTERED
414,614,REGISTERED
414,615,REGISTERED
414,616,REGISTERED
414,617,REGISTERED
414,618,REGISTERED
414,619,REGISTERED
414,620,REGISTERED
414,621,REGISTERED
277,622,REGISTERED
131,623,REGISTERED
133,624,REGISTERED
131,625,REGISTERED
131,626,REGISTERED
130,627,REGISTERED
410,628,REGISTERED
130,629,REGISTERED
133,630,REGISTERED
134,631,REGISTERED
130,632,REGISTERED
133,633,REGISTERED
130,634,REGISTERED
130,635,REGISTERED
130,636,REGISTERED
130,637,REGISTERED
131,638,REGISTERED
134,639,REGISTERED
131,640,REGISTERED
131,641,REGISTERED
134,642,REGISTERED
545,643,REGISTERED
139,644,REGISTERED
130,645,REGISTERED
131,646,REGISTERED
131,647,REGISTERED
132,648,REGISTERED
131,649,REGISTERED
131,650,REGISTERED
130,651,REGISTERED
134,652,REGISTERED
680,653,REGISTERED
134,654,REGISTERED
132,655,REGISTERED
133,656,REGISTERED
132,657,REGISTERED
132,658,REGISTERED
131,659,REGISTERED
132,660,REGISTERED
132,661,REGISTERED
132,662,REGISTERED
138,663,REGISTERED
138,664,REGISTERED
133,665,REGISTERED
136,666,REGISTERED
681,667,REGISTERED
136,668,REGISTERED
132,669,REGISTERED
134,670,REGISTERED
133,671,REGISTERED
131,672,REGISTERED
134,673,REGISTERED
131,674,REGISTERED
131,675,REGISTERED
274,676,REGISTERED
134,682,REGISTERED
133,683,REGISTERED
131,684,REGISTERED
132,685,REGISTERED
133,686,REGISTERED
133,687,REGISTERED
132,688,REGISTERED
131,689,REGISTERED
133,690,REGISTERED
128,691,REGISTERED
128,692,REGISTERED
134,693,REGISTERED
134,694,REGISTERED
274,695,REGISTERED
131,696,REGISTERED
133,697,REGISTERED
131,698,REGISTERED
133,699,REGISTERED
133,700,REGISTERED
130,701,REGISTERED
140,702,REGISTERED
133,703,REGISTERED
133,704,REGISTERED
133,705,REGISTERED
133,706,REGISTERED
133,707,REGISTERED
133,708,REGISTERED
133,709,REGISTERED
280,710,REGISTERED
131,711,REGISTERED
132,712,REGISTERED
134,713,REGISTERED
133,714,REGISTERED
810,715,REGISTERED
136,716,REGISTERED
128,717,REGISTERED
133,718,REGISTERED
131,719,REGISTERED
274,720,REGISTERED
136,721,REGISTERED
131,722,REGISTERED
544,723,REGISTERED
811,724,REGISTERED
133,725,REGISTERED
679,726,REGISTERED
677,727,REGISTERED
133,728,REGISTERED
140,729,REGISTERED
132,730,REGISTERED
133,731,REGISTERED
131,732,REGISTERED
133,733,REGISTERED
140,734,REGISTERED
134,735,REGISTERED
133,736,REGISTERED
133,737,REGISTERED
131,738,REGISTERED
133,739,REGISTERED
128,740,REGISTERED
133,741,REGISTERED
131,742,REGISTERED
132,743,REGISTERED
132,744,REGISTERED
133,745,REGISTERED
140,746,REGISTERED
130,747,REGISTERED
140,748,REGISTERED
133,749,REGISTERED
133,750,REGISTERED
138,751,REGISTERED
133,752,REGISTERED
131,753,REGISTERED
410,754,REGISTERED
133,755,REGISTERED
133,756,REGISTERED
128,757,REGISTERED
279,758,REGISTERED
131,759,REGISTERED
131,760,REGISTERED
131,761,REGISTERED
139,762,REGISTERED
130,763,REGISTERED
681,764,REGISTERED
140,765,REGISTERED
133,766,REGISTERED
133,767,REGISTERED
131,768,REGISTERED
131,769,REGISTERED
134,770,REGISTERED
133,771,REGISTERED
134,772,REGISTERED
131,773,REGISTERED
133,774,REGISTERED
133,775,REGISTERED
133,776,REGISTERED
130,777,REGISTERED
133,778,REGISTERED
133,779,REGISTERED
133,780,REGISTERED
133,781,REGISTERED
136,782,REGISTERED
140,783,REGISTERED
133,784,REGISTERED
140,785,REGISTERED
128,786,REGISTERED
132,787,REGISTERED
131,788,REGISTERED
131,789,REGISTERED
131,790,REGISTERED
133,791,REGISTERED
130,792,REGISTERED
133,793,REGISTERED
134,794,REGISTERED
133,795,REGISTERED
812,796,REGISTERED
812,797,REGISTERED
812,798,REGISTERED
133,799,REGISTERED
546,800,REGISTERED
131,801,REGISTERED
131,802,REGISTERED
133,803,REGISTERED
133,804,REGISTERED
813,805,REGISTERED
131,806,REGISTERED
133,807,REGISTERED
130,808,REGISTERED
128,809,REGISTERED
128,814,REGISTERED
133,815,REGISTERED
131,816,REGISTERED
133,817,REGISTERED
276,818,REGISTERED
544,819,REGISTERED
134,820,REGISTERED
128,821,REGISTERED
134,822,REGISTERED
130,823,REGISTERED
130,824,REGISTERED
133,825,REGISTERED
140,826,REGISTERED
133,827,REGISTERED
274,828,REGISTERED
134,829,REGISTERED
130,830,REGISTERED
131,831,REGISTERED
131,832,REGISTERED
133,833,REGISTERED
133,834,REGISTERED
133,835,REGISTERED
133,836,REGISTERED
130,837,REGISTERED
133,838,REGISTERED
133,839,REGISTERED
133,840,REGISTERED
131,841,REGISTERED
274,842,REGISTERED
131,843,REGISTERED
133,844,REGISTERED
942,845,REGISTERED
140,846,REGISTERED
545,847,REGISTERED
133,848,REGISTERED
133,849,REGISTERED
133,850,REGISTERED
128,851,REGISTERED
131,852,REGISTERED
134,853,REGISTERED
133,854,REGISTERED
140,855,REGISTERED
131,856,REGISTERED
133,857,REGISTERED
131,858,REGISTERED
133,859,REGISTERED
132,860,REGISTERED
943,861,REGISTERED
133,862,REGISTERED
128,863,REGISTERED
132,864,REGISTERED
140,865,REGISTERED
133,866,REGISTERED
130,867,REGISTERED
128,868,REGISTERED
131,869,REGISTERED
132,870,REGISTERED
546,871,REGISTERED
944,872,REGISTERED
131,873,REGISTERED
132,874,REGISTERED
134,875,REGISTERED
133,876,REGISTERED
131,877,REGISTERED
133,878,REGISTERED
133,879,REGISTERED
133,880,REGISTERED
133,881,REGISTERED
133,882,REGISTERED
945,883,REGISTERED
946,884,REGISTERED
946,885,REGISTERED
946,886,REGISTERED
946,887,REGISTERED
274,888,REGISTERED
546,889,REGISTERED
133,890,REGISTERED
133,891,REGISTERED
136,892,REGISTERED
133,893,REGISTERED
947,894,REGISTERED
128,895,REGISTERED
133,896,REGISTERED
128,897,REGISTERED
133,898,REGISTERED
133,899,REGISTERED
134,900,REGISTERED
133,901,REGISTERED
133,902,REGISTERED
140,903,REGISTERED
140,904,REGISTERED
133,905,REGISTERED
128,906,REGISTERED
133,907,REGISTERED
133,908,REGISTERED
131,909,REGISTERED
133,910,REGISTERED
131,911,REGISTERED
133,912,REGISTERED
133,913,REGISTERED
133,914,REGISTERED
133,915,REGISTERED
140,916,REGISTERED
948,917,REGISTERED
140,918,REGISTERED
129,919,REGISTERED
128,920,REGISTERED
133,921,REGISTERED
128,922,REGISTERED
133,923,REGISTERED
133,924,REGISTERED
134,925,REGISTERED
135,926,REGISTERED
411,927,REGISTERED
411,928,REGISTERED
134,929,REGISTERED
133,930,REGISTERED
134,931,REGISTERED
133,932,REGISTERED
133,933,REGISTERED
134,934,REGISTERED
133,935,REGISTERED
274,936,REGISTERED
132,937,REGISTERED
132,938,REGISTERED
949,939,REGISTERED
133,940,REGISTERED
133,941,REGISTERED
128,950,REGISTERED
133,951,REGISTERED
134,952,REGISTERED
131,953,REGISTERED
276,954,REGISTERED
942,955,REGISTERED
133,956,REGISTERED
133,957,REGISTERED
545,958,REGISTERED
139,959,REGISTERED
133,960,REGISTERED
140,961,REGISTERED
131,962,REGISTERED
133,963,REGISTERED
133,964,REGISTERED
133,965,REGISTERED
942,966,REGISTERED
942,967,REGISTERED
131,968,REGISTERED
133,969,REGISTERED
133,970,REGISTERED
946,971,REGISTERED
946,972,REGISTERED
133,973,REGISTERED
129,974,REGISTERED
128,975,REGISTERED
133,976,REGISTERED
133,977,REGISTERED
131,978,REGISTERED
942,979,REGISTERED
133,980,REGISTERED
131,981,REGISTERED
274,982,REGISTERED
133,983,REGISTERED
274,984,REGISTERED
133,985,REGISTERED
133,986,REGISTERED
140,987,REGISTERED
133,988,REGISTERED
133,989,REGISTERED
130,990,REGISTERED
139,991,REGISTERED
275,992,REGISTERED
275,993,REGISTERED
130,994,REGISTERED
1078,995,REGISTERED
544,996,REGISTERED
130,997,REGISTERED
131,998,REGISTERED
134,999,REGISTERED
131,1000,REGISTERED
133,1001,REGISTERED
133,1002,REGISTERED
133,1003,REGISTERED
128,1004,REGISTERED
548,1005,REGISTERED
411,1006,REGISTERED
128,1007,REGISTERED
133,1008,REGISTERED
128,1009,REGISTERED
131,1010,REGISTERED
133,1011,REGISTERED
132,1012,REGISTERED
131,1013,REGISTERED
944,1014,REGISTERED
128,1015,REGISTERED
131,1016,REGISTERED
545,1017,REGISTERED
128,1018,REGISTERED
133,1019,REGISTERED
131,1020,REGISTERED
132,1021,REGISTERED
134,1022,REGISTERED
133,1023,REGISTERED
133,1024,REGISTERED
133,1025,REGISTERED
274,1026,REGISTERED
132,1027,REGISTERED
131,1028,REGISTERED
131,1029,REGISTERED
134,1030,REGISTERED
131,1031,REGISTERED
133,1032,REGISTERED
140,1033,REGISTERED
132,1034,REGISTERED
132,1035,REGISTERED
133,1036,REGISTERED
133,1037,REGISTERED
132,1038,REGISTERED
133,1039,REGISTERED
133,1040,REGISTERED
133,1041,REGISTERED
131,1042,REGISTERED
410,1043,REGISTERED
133,1044,REGISTERED
133,1045,REGISTERED
133,1046,REGISTERED
140,1047,REGISTERED
548,1048,REGISTERED
133,1049,REGISTERED
131,1050,REGISTERED
945,1051,REGISTERED
134,1052,REGISTERED
138,1053,REGISTERED
133,1054,REGISTERED
1079,1055,REGISTERED
131,1056,REGISTERED
133,1057,REGISTERED
133,1058,REGISTERED
131,1059,REGISTERED
132,1060,REGISTERED
133,1061,REGISTERED
128,1062,REGISTERED
134,1063,REGISTERED
131,1064,REGISTERED
131,1065,REGISTERED
134,1066,REGISTERED
128,1067,REGISTERED
133,1068,REGISTERED
134,1069,REGISTERED
544,1070,REGISTERED
131,1071,REGISTERED
545,1072,REGISTERED
131,1073,REGISTERED
133,1074,REGISTERED
134,1075,REGISTERED
133,1076,REGISTERED
129,1077,REGISTERED
134,1080,REGISTERED
546,1081,REGISTERED
131,1082,REGISTERED
133,1083,REGISTERED
131,1084,REGISTERED
133,1085,REGISTERED
134,1086,REGISTERED
277,1087,REGISTERED
277,1088,REGISTERED
274,1089,REGISTERED
1208,1090,REGISTERED
1208,1091,REGISTERED
1208,1092,REGISTERED
130,1093,REGISTERED
131,1094,REGISTERED
133,1095,REGISTERED
133,1096,REGISTERED
812,1097,REGISTERED
133,1098,REGISTERED
128,1099,REGISTERED
131,1100,REGISTERED
133,1101,REGISTERED
128,1102,REGISTERED
132,1103,REGISTERED
131,1104,REGISTERED
133,1105,REGISTERED
133,1106,REGISTERED
810,1107,REGISTERED
276,1108,REGISTERED
128,1109,REGISTERED
133,1110,REGISTERED
276,1111,REGISTERED
129,1112,REGISTERED
133,1113,REGISTERED
133,1114,REGISTERED
133,1115,REGISTERED
133,1116,REGISTERED
131,1117,REGISTERED
548,1118,REGISTERED
128,1119,REGISTERED
133,1120,REGISTERED
942,1121,REGISTERED
133,1122,REGISTERED
946,1123,REGISTERED
1209,1124,REGISTERED
544,1125,REGISTERED
133,1126,REGISTERED
132,1127,REGISTERED
1210,1128,REGISTERED
133,1129,REGISTERED
133,1130,REGISTERED
140,1131,REGISTERED
133,1132,REGISTERED
810,1133,REGISTERED
133,1134,REGISTERED
133,1135,REGISTERED
411,1136,REGISTERED
133,1137,REGISTERED
134,1138,REGISTERED
133,1139,REGISTERED
133,1140,REGISTERED
544,1141,REGISTERED
131,1142,REGISTERED
133,1143,REGISTERED
133,1144,REGISTERED
133,1145,REGISTERED
129,1146,REGISTERED
949,1147,REGISTERED
133,1148,REGISTERED
1211,1149,REGISTERED
131,1150,REGISTERED
133,1151,REGISTERED
133,1152,REGISTERED
131,1153,REGISTERED
942,1154,REGISTERED
133,1155,REGISTERED
133,1156,REGISTERED
548,1157,REGISTERED
133,1158,REGISTERED
128,1159,REGISTERED
131,1160,REGISTERED
131,1161,REGISTERED
130,1162,REGISTERED
134,1163,REGISTERED
133,1164,REGISTERED
133,1165,REGISTERED
133,1166,REGISTERED
942,1167,REGISTERED
133,1168,REGISTERED
134,1169,REGISTERED
133,1170,REGISTERED
128,1171,REGISTERED
133,1172,REGISTERED
130,1173,REGISTERED
133,1174,REGISTERED
413,1175,REGISTERED
133,1176,REGISTERED
