:START_ID,:END_ID,:TYPE
553,4450,RESULTED_IN
554,4449,RESULTED_IN
555,4450,RESULTED_IN
556,4449,RESULTED_IN
556,4448,RESULTED_IN
557,4451,RESULTED_IN
557,4448,RESULTED_IN
557,4449,RESULTED_IN
557,4450,RESULTED_IN
558,4450,RESULTED_IN
559,4450,RESULTED_IN
560,4449,RESULTED_IN
561,4449,RESULTED_IN
561,4450,RESULTED_IN
562,4449,RESULTED_IN
563,4449,RESULTED_IN
564,4449,RESULTED_IN
564,4450,RESULTED_IN
565,4450,RESULTED_IN
565,4449,RESULTED_IN
566,4450,RESULTED_IN
566,4448,RESULTED_IN
567,4450,RESULTED_IN
568,4449,RESULTED_IN
569,4449,RESULTED_IN
570,4451,RESULTED_IN
570,4450,RESULTED_IN
570,4449,RESULTED_IN
571,4451,RESULTED_IN
572,4449,RESULTED_IN
574,4449,RESULTED_IN
575,4449,RESULTED_IN
576,4449,RESULTED_IN
577,4450,RESULTED_IN
578,4449,RESULTED_IN
579,4449,RESULTED_IN
581,4449,RESULTED_IN
582,4450,RESULTED_IN
583,4449,RESULTED_IN
584,4449,RESULTED_IN
584,4450,RESULTED_IN
585,4449,RESULTED_IN
585,4450,RESULTED_IN
586,4449,RESULTED_IN
587,4449,RESULTED_IN
588,4449,RESULTED_IN
589,4449,RESULTED_IN
590,4449,RESULTED_IN
591,4450,RESULTED_IN
592,4449,RESULTED_IN
592,4450,RESULTED_IN
593,4450,RESULTED_IN
594,4450,RESULTED_IN
595,4450,RESULTED_IN
596,4449,RESULTED_IN
597,4449,RESULTED_IN
598,4449,RESULTED_IN
598,4451,RESULTED_IN
599,4450,RESULTED_IN
600,4450,RESULTED_IN
600,4449,RESULTED_IN
601,4448,RESULTED_IN
604,4450,RESULTED_IN
605,4448,RESULTED_IN
605,4450,RESULTED_IN
606,4449,RESULTED_IN
607,4449,RESULTED_IN
608,4448,RESULTED_IN
608,4449,RESULTED_IN
609,4449,RESULTED_IN
609,4451,RESULTED_IN
609,4450,RESULTED_IN
609,4448,RESULTED_IN
610,4450,RESULTED_IN
611,4450,RESULTED_IN
612,4450,RESULTED_IN
